Time_s;THROTTLE_POS;SPEED;RPM;ENGINE_LOAD;FUEL_LEVEL;COOLANT_TEMP;MAF;ACCELERATOR_POS_D;OIL_TEMP
1554869237.6774569;52.94117647058823;113;1727.0;14.901960784313726;96.47058823529412;65;32.06;21.568627450980394;56
1554869237.8248508;52.94117647058823;113;1720.0;14.901960784313726;96.47058823529412;65;32.06;21.568627450980394;56
1554869237.9281833;52.94117647058823;113;1720.0;15.686274509803921;96.47058823529412;65;32.06;21.568627450980394;56
1554869238.117311;52.94117647058823;113;1720.0;15.686274509803921;96.47058823529412;65;32.06;22.745098039215687;56
1554869238.222851;52.94117647058823;113;1720.0;15.686274509803921;96.47058823529412;65;32.0;22.745098039215687;56
1554869238.4426625;52.94117647058823;113;1712.5;15.686274509803921;96.47058823529412;65;32.0;22.745098039215687;56
1554869238.6201313;52.94117647058823;112;1712.5;13.333333333333334;96.47058823529412;65;32.0;22.745098039215687;56
1554869238.7880518;52.94117647058823;112;1712.5;13.333333333333334;96.47058823529412;65;32.0;19.607843137254903;56
1554869239.0373497;52.94117647058823;112;1709.25;13.333333333333334;96.47058823529412;65;29.93;19.607843137254903;56
1554869239.1485958;52.94117647058823;112;1709.25;14.509803921568627;96.47058823529412;65;29.93;19.607843137254903;56
1554869239.2522452;52.94117647058823;112;1709.25;14.509803921568627;96.47058823529412;65;29.87;21.568627450980394;56
1554869239.354888;52.94117647058823;112;1709.25;14.509803921568627;96.47058823529412;66;29.87;21.568627450980394;56
1554869239.527336;52.94117647058823;112;1699.25;14.901960784313726;96.47058823529412;66;29.87;21.568627450980394;56
1554869239.6923518;52.94117647058823;111;1699.25;14.901960784313726;96.47058823529412;66;29.87;21.568627450980394;56
1554869239.7943835;52.94117647058823;111;1699.25;14.901960784313726;96.47058823529412;66;30.060000000000002;21.568627450980394;56
1554869239.897342;52.94117647058823;111;1699.25;14.901960784313726;96.47058823529412;66;30.060000000000002;21.568627450980394;56
1554869240.0022817;52.94117647058823;111;1696.0;14.901960784313726;96.47058823529412;66;30.060000000000002;21.568627450980394;56
1554869240.11227;52.94117647058823;111;1696.0;16.862745098039216;96.47058823529412;66;30.060000000000002;21.568627450980394;56
1554869240.2872844;52.94117647058823;111;1696.0;16.862745098039216;96.47058823529412;66;30.060000000000002;23.92156862745098;56
1554869240.4022305;52.94117647058823;111;1696.0;16.862745098039216;96.47058823529412;66;30.060000000000002;23.92156862745098;56
1554869240.5222178;52.94117647058823;111;1696.0;16.862745098039216;96.47058823529412;66;33.18;23.92156862745098;56
1554869240.626146;52.94117647058823;111;1687.0;16.862745098039216;96.47058823529412;66;33.18;23.92156862745098;56
1554869240.7322385;52.94117647058823;110;1687.0;18.431372549019606;96.47058823529412;66;33.18;23.92156862745098;56
1554869240.8454595;52.94117647058823;110;1687.0;18.431372549019606;96.47058823529412;66;32.62;24.313725490196077;56
1554869241.072412;52.94117647058823;110;1686.0;20.784313725490197;96.47058823529412;66;32.62;24.313725490196077;56
1554869241.1772306;52.94117647058823;110;1686.0;20.784313725490197;96.47058823529412;66;32.62;24.313725490196077;56
1554869241.2811105;52.94117647058823;110;1686.0;20.784313725490197;96.47058823529412;66;32.62;26.666666666666668;56
1554869241.4956708;52.94117647058823;110;1686.0;20.784313725490197;96.47058823529412;66;38.59;26.666666666666668;56
1554869241.7753549;52.94117647058823;110;1683.0;20.784313725490197;96.47058823529412;66;38.59;26.666666666666668;56
1554869241.9022017;52.94117647058823;110;1683.0;32.94117647058823;96.47058823529412;66;38.59;26.666666666666668;56
1554869242.070156;52.94117647058823;110;1683.0;32.94117647058823;96.47058823529412;66;45.93;31.372549019607842;56
