Time_s;THROTTLE_POS;SPEED;RPM;ENGINE_LOAD;FUEL_LEVEL;COOLANT_TEMP;MAF;ACCELERATOR_POS_D;OIL_TEMP
1555003866.0259612;10.980392156862745;0;119.0;27.45098039215686;76.86274509803921;83;1.28;5.490196078431373;82
1555003866.145762;10.980392156862745;0;119.0;0.0;76.86274509803921;83;1.28;5.490196078431373;82
1555003866.370954;10.980392156862745;0;0.0;0.0;76.86274509803921;83;1.28;5.490196078431373;82
1555003866.5187373;10.980392156862745;0;0.0;0.0;76.86274509803921;83;1.56;5.490196078431373;82
1555003866.6960976;10.980392156862745;0;0.0;0.0;76.86274509803921;83;1.56;5.490196078431373;82
1555003866.8058474;10.980392156862745;0;0.0;0.0;76.86274509803921;83;1.56;5.490196078431373;82
1555003866.9115987;10.980392156862745;0;0.0;0.0;76.86274509803921;83;1.56;5.490196078431373;82
1555003867.1552885;10.980392156862745;0;0.0;0.0;76.86274509803921;83;0.93;5.490196078431373;82
1555003867.2662807;87.84313725490196;0;0.0;0.0;76.86274509803921;83;0.93;5.490196078431373;82
1555003867.4609294;87.84313725490196;0;0.0;0.0;76.86274509803921;83;0.25;5.490196078431373;82
1555003867.5731332;87.84313725490196;0;0.0;0.0;76.86274509803921;83;0.25;5.490196078431373;82
1555003867.7336478;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.25;5.490196078431373;82
1555003867.85866;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.18;5.490196078431373;82
1555003867.9913936;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.18;5.490196078431373;82
1555003868.0957975;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.18;5.490196078431373;82
1555003868.2739935;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.21;5.490196078431373;82
1555003868.389831;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.21;5.490196078431373;82
1555003868.5244772;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.21;5.490196078431373;82
1555003868.6808593;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.21;5.490196078431373;82
1555003868.963257;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.06;5.490196078431373;82
1555003869.159648;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.06;5.490196078431373;82
1555003869.5163274;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.06;5.490196078431373;82
1555003869.618181;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.06;5.490196078431373;82
1555003869.7909856;88.62745098039215;0;0.0;0.0;76.86274509803921;83;0.0;5.490196078431373;82
1555003869.9964583;88.62745098039215;0;0.0;0.0;76.86274509803921;82;0.0;5.490196078431373;82
1555003870.1008363;88.62745098039215;0;0.0;0.0;76.86274509803921;82;0.0;5.490196078431373;82
1555003870.24121;88.62745098039215;0;0.0;0.0;76.86274509803921;82;0.0;5.490196078431373;82
1555003870.3464963;88.62745098039215;0;0.0;0.0;76.86274509803921;82;0.06;5.490196078431373;82
1555003870.5058758;88.62745098039215;0;0.0;0.0;76.86274509803921;82;0.06;5.490196078431373;82
1555003870.6128664;88.62745098039215;0;0.0;0.0;76.86274509803921;82;0.06;5.490196078431373;82
1555003870.7159593;88.62745098039215;0;0.0;0.0;76.86274509803921;82;0.18;5.490196078431373;82
1555003870.8271303;88.62745098039215;0;0.0;38.03921568627451;76.86274509803921;82;0.18;5.490196078431373;82
1555003870.9291267;88.62745098039215;0;0.0;38.03921568627451;76.86274509803921;82;0.18;5.490196078431373;82
1555003871.0444872;86.66666666666667;0;438.0;38.03921568627451;76.86274509803921;82;0.18;5.490196078431373;82
1555003871.1642866;86.66666666666667;0;438.0;38.03921568627451;76.86274509803921;82;8.93;5.490196078431373;82
1555003871.2984803;86.66666666666667;0;438.0;28.627450980392158;76.86274509803921;82;8.93;5.490196078431373;82
1555003871.425881;86.66666666666667;0;438.0;28.627450980392158;76.86274509803921;82;8.93;5.490196078431373;82
1555003871.5359094;86.66666666666667;0;438.0;28.627450980392158;76.86274509803921;82;8.93;5.490196078431373;82
1555003871.6409426;86.66666666666667;0;1006.0;28.627450980392158;76.86274509803921;82;18.56;27.45098039215686;82
1555003871.7442575;86.66666666666667;0;1006.0;32.94117647058823;76.86274509803921;82;18.56;27.45098039215686;82
1555003871.854512;86.66666666666667;0;1006.0;32.94117647058823;76.86274509803921;82;18.56;27.45098039215686;82
1555003871.9582906;87.84313725490196;0;1230.25;32.94117647058823;76.86274509803921;82;18.56;27.45098039215686;82
1555003872.1810608;87.84313725490196;0;1230.25;20.784313725490197;76.86274509803921;82;26.0;21.568627450980394;82
1555003872.2959082;87.84313725490196;2;1230.25;20.784313725490197;76.86274509803921;82;26.0;21.568627450980394;82
1555003872.3989115;86.66666666666667;2;1098.75;20.784313725490197;76.86274509803921;82;26.0;21.568627450980394;82
1555003872.5326097;86.66666666666667;2;1098.75;20.784313725490197;76.86274509803921;82;23.0;21.176470588235293;82
1555003872.637842;86.66666666666667;2;1098.75;30.58823529411765;76.86274509803921;82;23.0;21.176470588235293;82
1555003872.745981;69.80392156862744;3;1057.0;30.58823529411765;76.86274509803921;82;23.0;21.176470588235293;82
1555003872.8508167;69.80392156862744;3;1057.0;34.11764705882353;76.86274509803921;82;19.56;21.568627450980394;82
1555003872.9539094;48.627450980392155;4;1057.0;34.11764705882353;76.86274509803921;82;19.56;21.568627450980394;82
1555003873.0667987;48.627450980392155;4;1060.75;34.11764705882353;76.86274509803921;82;19.56;23.92156862745098;82
1555003873.1727781;48.627450980392155;4;1060.75;36.470588235294116;76.86274509803921;82;18.34;23.92156862745098;82
1555003873.2910824;48.627450980392155;5;1060.75;36.470588235294116;76.86274509803921;82;18.34;23.92156862745098;82
1555003873.3930697;48.627450980392155;5;1074.25;36.470588235294116;76.86274509803921;82;19.09;26.666666666666668;82
